work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_experience_ratio
2024,-2.407445545681001,2,29,-0.5722417375463305,USD,111400,82,100.0,71,1,4.2070429116262895
2024,-2.407445545681001,2,29,-1.3838198774642396,USD,62800,82,100.0,71,1,1.739710192696819
2024,0.5594128975138931,2,144,1.4750726647980246,USD,234000,82,0.0,71,1,0.37924429817190813
2024,0.5594128975138931,2,144,0.00554846083144026,USD,146000,82,0.0,71,1,100.82307769823107
2024,-0.9240163240835538,2,88,0.4397260665488402,USD,172000,82,0.0,71,1,-2.1013453474242096
2024,-0.9240163240835538,2,88,-1.1700709023418272,USD,75600,82,0.0,71,1,0.7897096853141038
2024,0.5594128975138931,2,28,0.9740985043548709,USD,204000,82,0.0,71,1,0.5742878107429011
2024,0.5594128975138931,2,28,-0.6657569141623858,USD,105800,82,0.0,71,1,-0.8402659974139538
2024,0.5594128975138931,2,28,1.6754623289752861,USD,246000,82,0.0,71,1,0.3338856910355188
2024,0.5594128975138931,2,28,-0.2182199974998351,USD,132600,82,0.0,71,1,-2.563527192389029
2024,0.5594128975138931,2,45,0.7403105628147325,USD,190000,82,0.0,71,1,0.7556462457957523
2024,0.5594128975138931,2,45,0.10574329292007101,USD,152000,82,0.0,71,1,5.290292008749348
2024,0.5594128975138931,2,125,-0.3451334514787674,USD,125000,82,100.0,71,1,-1.6208596851942882
2024,0.5594128975138931,2,125,-0.5956205317003442,USD,110000,82,100.0,71,1,-0.939210231583039
2024,-0.9240163240835538,2,45,-1.028044727856193,USD,84105,82,0.0,71,1,0.8988094574546652
2024,-0.9240163240835538,2,45,-1.1618048286945153,USD,76095,82,0.0,71,1,0.7953283557289419
2024,-0.9240163240835538,2,51,0.972428590486727,USD,203900,82,0.0,71,1,-0.9502150935536134
2024,-0.9240163240835538,2,51,-0.4854062164028504,USD,116600,82,0.0,71,1,1.9035939237265356
2024,0.5594128975138931,2,56,-0.032759363303779564,USD,143706,82,100.0,71,1,-17.076427656008555
2024,0.5594128975138931,2,56,-1.0208974965005375,USD,84533,82,100.0,71,1,-0.5479618663298373
2024,0.5594128975138931,2,53,0.9356904853875624,USD,201700,82,100.0,71,1,0.5978610515443947
2024,0.5594128975138931,2,53,-0.3902211259186512,USD,122300,82,100.0,71,1,-1.4335792204918014
2024,-0.9240163240835538,2,11,-1.671045062784981,EUR,50666,51,0.0,44,1,0.55295715517305
2024,-0.9240163240835538,2,11,-1.9916685254685995,EUR,29333,51,0.0,44,1,0.4639408175947106
2024,0.5594128975138931,2,11,0.8071071175404863,USD,194000,82,100.0,71,1,0.6931086163861413
2024,0.5594128975138931,2,11,-0.8294084732404827,USD,96000,82,100.0,71,1,-0.6744721275010344
2024,0.5594128975138931,2,88,-1.2635860789578826,EUR,77777,21,0.0,17,1,-0.44271847152293553
2024,0.5594128975138931,2,88,-1.7645602394010365,EUR,44444,21,0.0,17,1,-0.3170268064658312
2024,0.5594128975138931,2,45,0.322832095778771,USD,165000,82,100.0,71,1,1.7328292472420253
2024,0.5594128975138931,2,45,0.322832095778771,USD,165000,82,100.0,71,1,1.7328292472420253
2024,0.5594128975138931,2,143,-0.057908266158025884,USD,142200,82,0.0,71,1,-9.66032890688371
2024,0.5594128975138931,2,143,-0.4920858718754258,USD,116200,82,0.0,71,1,-1.136819668042637
2024,0.5594128975138931,2,80,0.48982348259315556,USD,175000,82,0.0,71,1,1.1420703935065075
2024,0.5594128975138931,2,80,-0.7626119185147289,USD,100000,82,0.0,71,1,-0.7335485899609485
2024,-0.9240163240835538,2,88,-1.0965946921434981,USD,80000,82,0.0,71,1,0.842623378266944
2024,-0.9240163240835538,2,88,-1.5558210058830557,USD,52500,82,0.0,71,1,0.5939091454541063
2024,0.5594128975138931,2,88,1.124390752487817,USD,213000,82,0.0,71,1,0.49752534541585397
2024,0.5594128975138931,2,88,-0.41693974780895277,USD,120700,82,0.0,71,1,-1.3417116033039465
2024,0.5594128975138931,2,88,0.907301949629117,USD,200000,82,100.0,71,1,0.6165675029603623
2024,0.5594128975138931,2,88,0.2393364023715787,USD,160000,82,100.0,71,1,2.3373498221360567
2024,0.5594128975138931,2,118,0.3929684782408125,USD,169200,82,0.0,71,1,1.4235566680009455
2024,0.5594128975138931,2,118,-0.2599678442034312,USD,130100,82,0.0,71,1,-2.1518542003838705
2024,0.5594128975138931,2,53,1.3581786940279554,USD,227000,82,0.0,71,1,0.4118846069178425
2024,0.5594128975138931,2,53,-0.39189103978679507,USD,122200,82,0.0,71,1,-1.427470497458265
2024,-0.9240163240835538,2,56,-0.15476327051036895,USD,136400,82,100.0,71,1,5.970514328344113
2024,-0.9240163240835538,2,56,-1.1466921081878134,USD,77000,82,100.0,71,1,0.8058103107937425
2024,0.5594128975138931,2,118,0.5566200373189094,USD,179000,82,0.0,71,1,1.0050175344179777
2024,0.5594128975138931,2,118,-0.0946463712571905,USD,140000,82,0.0,71,1,-5.910558324457614
2024,0.5594128975138931,2,88,1.7021809508655876,USD,247600,82,0.0,71,0,0.32864478787018636
2024,0.5594128975138931,2,88,-0.3067254325114589,USD,127300,82,0.0,71,0,-1.8238229967871806
2024,0.5594128975138931,2,35,-0.41979530052347874,USD,120529,82,0.0,71,1,-1.3325849451299556
2024,0.5594128975138931,2,35,-0.8222612418848271,USD,96428,82,0.0,71,1,-0.680334751315263
2024,0.5594128975138931,2,68,0.37292951182308637,USD,168000,82,0.0,71,1,1.500049955229267
2024,0.5594128975138931,2,68,-0.9145740805158188,USD,90900,82,0.0,71,1,-0.6116649371895438
2024,0.5594128975138931,2,88,1.057594197762063,USD,209000,82,0.0,71,1,0.5289485312018982
2024,0.5594128975138931,2,88,0.42302692786740176,USD,171000,82,0.0,71,1,1.3224049360972163
2024,2.04284211911134,2,99,0.907301949629117,USD,200000,82,0.0,71,1,2.251557069778594
2024,2.04284211911134,2,99,0.48982348259315556,USD,175000,82,0.0,71,1,4.170567952962175
2024,0.5594128975138931,2,88,1.6253649129309709,USD,243000,82,0.0,71,1,0.34417680181438204
2024,0.5594128975138931,2,88,0.7737088401776093,USD,192000,82,0.0,71,1,0.7230276668229313
2024,0.5594128975138931,2,53,0.4063277891859633,USD,170000,82,0.0,71,1,1.3767527410188223
2024,0.5594128975138931,2,53,-2.0150473196226133,USD,25000,82,0.0,71,1,-0.2776177472689139
2024,0.5594128975138931,2,86,2.812673673181245,USD,314100,82,0.0,71,1,0.19889008200555844
2024,0.5594128975138931,2,86,0.4013180475815317,USD,169700,82,0.0,71,1,1.3939390488045342
2024,0.5594128975138931,2,45,0.2393364023715787,USD,160000,82,0.0,71,1,2.3373498221360567
2024,0.5594128975138931,2,45,-0.295036035434452,USD,128000,82,0.0,71,1,-1.8960832926396125
2024,0.5594128975138931,2,56,0.5482704679781901,USD,178500,82,0.0,71,1,1.0203228701644136
2024,0.5594128975138931,2,56,0.17774997891443364,USD,156312,82,0.0,71,1,3.1471896701781703
2024,-0.9240163240835538,2,118,1.0442348868169125,USD,208200,82,100.0,71,1,-0.8848740218785309
2024,-0.9240163240835538,2,118,-0.34680336534691125,USD,124900,82,100.0,71,1,2.664381077038425
2024,-0.9240163240835538,2,56,2.577215817772963,USD,300000,82,0.0,71,1,-0.35853276924321364
2024,-0.9240163240835538,2,56,-0.2616377580715751,USD,130000,82,0.0,71,1,3.5316627496508923
2024,0.5594128975138931,2,144,0.907301949629117,USD,200000,82,0.0,71,1,0.6165675029603623
2024,0.5594128975138931,2,144,0.5733191760003479,USD,180000,82,0.0,71,1,0.9757442641575862
2024,-0.9240163240835538,2,118,0.907301949629117,USD,200000,12,0.0,11,1,-1.0184220638578692
2024,-0.9240163240835538,2,118,0.2393364023715787,USD,160000,12,0.0,11,1,-3.8607429330745267
2024,0.5594128975138931,2,118,1.1327403218285363,USD,213500,82,0.0,71,1,0.4938580244153892
2024,0.5594128975138931,2,56,0.6568148694075402,USD,185000,82,0.0,71,1,0.8517055925035535
2024,0.5594128975138931,2,56,-0.7191941579429889,USD,102600,82,0.0,71,1,-0.7778329277783681
2024,-2.407445545681001,2,45,-1.5975688525866518,GBP,62500,31,0.0,26,1,1.506943216740276
2024,-0.9240163240835538,2,56,-0.5956205317003442,USD,110000,82,0.0,71,1,1.5513506921021067
2024,-0.9240163240835538,2,56,-0.9296033053291134,USD,90000,82,0.0,71,1,0.993989929668353
2024,-0.9240163240835538,2,56,-0.6189993258543581,USD,108600,82,100.0,71,1,1.492758207463641
2024,-0.9240163240835538,2,56,-1.1901098687595535,USD,74400,82,100.0,71,1,0.7764126223460798
2024,-0.9240163240835538,2,16,1.1210509247515292,USD,212800,82,0.0,71,0,-0.8242411684271646
2024,-0.9240163240835538,2,16,-0.5104549244250082,USD,115100,82,0.0,71,0,1.8101820158251851
2024,0.5594128975138931,2,32,0.9540595379371447,USD,202800,82,0.0,71,0,0.5863500916551272
2024,0.5594128975138931,2,32,-0.6908056221845434,USD,104300,82,0.0,71,0,-0.8097978353807466
2024,-2.407445545681001,2,45,1.3247804166650785,USD,225000,82,0.0,71,1,-1.8172411936321928
2024,-2.407445545681001,2,45,0.0723450155571941,USD,150000,82,0.0,71,1,-33.27728285271757
2024,-2.407445545681001,2,45,-0.27833689675301354,USD,129000,82,0.0,71,1,8.649394218896118
2024,-2.407445545681001,2,45,-0.9963998600548672,USD,86000,82,0.0,71,1,2.4161440022165737
2024,-0.9240163240835538,2,88,0.4397260665488402,USD,172000,82,0.0,71,1,-2.1013453474242096
2024,-0.9240163240835538,2,88,-1.1700709023418272,USD,75600,82,0.0,71,1,0.7897096853141038
2024,-0.9240163240835538,2,118,1.9994256193951923,USD,265400,82,0.0,71,1,-0.4621408844221273
2024,-0.9240163240835538,2,118,-0.3050555186433151,USD,127400,82,0.0,71,1,3.029010352584233
2024,0.5594128975138931,2,53,-0.09798619899347819,USD,139800,82,0.0,71,1,-5.70909886555684
2024,-2.407445545681001,2,88,0.4914933964612994,USD,175100,82,0.0,71,1,-4.898225618114821
2024,-2.407445545681001,2,88,-1.047916702887105,USD,82915,82,0.0,71,1,2.29736346319156
2024,-0.9240163240835538,2,29,0.7787185817820409,USD,192300,82,0.0,71,1,-1.1865856879503371
2024,-0.9240163240835538,2,29,-0.425289317149672,USD,120200,82,0.0,71,1,2.1726770149704113
2024,-0.9240163240835538,2,88,0.1558407089643864,USD,155000,82,0.0,71,1,-5.929235885950155
2024,-0.9240163240835538,2,88,-0.1781420646643828,USD,135000,82,0.0,71,1,5.186963145534369
2024,-0.9240163240835538,2,88,0.07568484329348178,USD,150200,12,0.0,11,1,-12.20873670175298
2024,-0.9240163240835538,2,88,-0.760942004646585,USD,100100,12,0.0,11,1,1.2143058451776594
2024,0.5594128975138931,2,56,1.2412847232578863,USD,220000,82,0.0,71,1,0.45067250650249957
2024,0.5594128975138931,2,56,-0.13639421796078663,USD,137500,82,0.0,71,1,-4.101441438483297
2024,-0.9240163240835538,2,65,-0.7626119185147289,USD,100000,82,0.0,71,1,1.2116468437618677
2024,-0.9240163240835538,2,65,-0.9296033053291134,USD,90000,82,0.0,71,1,0.993989929668353
2024,-0.9240163240835538,2,88,0.322832095778771,USD,165000,82,0.0,71,1,-2.862219513380602
2024,-0.9240163240835538,2,88,-0.5956205317003442,USD,110000,82,0.0,71,1,1.5513506921021067
2024,-2.407445545681001,2,45,-1.530772297860898,USD,54000,82,100.0,71,1,1.5726999691888641
2024,-2.407445545681001,2,45,-1.7077831678841455,USD,43400,82,100.0,71,1,1.409690405055169
2024,-0.9240163240835538,2,45,-0.7445601496000939,USD,101081,82,0.0,71,1,1.2410230719168176
2024,-0.9240163240835538,2,45,-1.1281894625287796,USD,78108,82,0.0,71,1,0.8190258416457976
2024,0.5594128975138931,2,114,2.3350783068921053,USD,285500,82,0.0,71,1,0.23956922380836515
2024,0.5594128975138931,2,114,-0.052898524553594346,USD,142500,82,0.0,71,1,-10.5752079521069
2024,0.5594128975138931,2,118,0.22263726369014022,USD,159000,82,0.0,71,1,2.512665167734306
2024,-0.9240163240835538,2,90,0.0723450155571941,USD,150000,82,0.0,71,1,-12.772356422441439
2024,-0.9240163240835538,2,90,-0.2616377580715751,USD,130000,82,0.0,71,1,3.5316627496508923
2024,0.5594128975138931,2,56,2.1931356280998786,USD,277000,82,0.0,71,1,0.25507446522975213
2024,0.5594128975138931,2,56,0.45642520523027863,USD,173000,82,0.0,71,1,1.2256398005707299
2024,-0.9240163240835538,2,56,-0.14474378730150586,USD,137000,82,0.0,71,1,6.383806457674061
2024,-0.9240163240835538,2,56,-1.4255677241678357,USD,60300,82,0.0,71,1,0.6481742736024283
2024,0.5594128975138931,2,75,0.22464116033191284,USD,159120,82,0.0,71,1,2.4902511039710924
2024,0.5594128975138931,2,75,-0.8921972346826913,USD,92240,82,0.0,71,1,-0.6270058634656579
2024,-0.9240163240835538,2,88,1.3247804166650785,USD,225000,82,0.0,71,1,-0.697486400357288
2024,-0.9240163240835538,2,88,0.907301949629117,USD,200000,82,0.0,71,1,-1.0184220638578692
2024,0.5594128975138931,2,45,0.581668745341067,USD,180500,82,0.0,71,1,0.9617379341671108
2024,0.5594128975138931,2,45,-0.826068645504195,USD,96200,82,0.0,71,1,-0.6771990446053702
2024,-0.9240163240835538,2,118,1.665442845766423,USD,245400,82,0.0,71,1,-0.5548171925757855
2024,-0.9240163240835538,2,118,-0.11134550993862895,USD,139000,82,0.0,71,1,8.29864019297096
2024,0.5594128975138931,2,50,0.5148721906153133,USD,176500,82,0.0,71,1,1.0865082785794862
2024,0.5594128975138931,2,50,-0.4854062164028504,USD,116600,82,0.0,71,1,-1.1524633978927512
2024,0.5594128975138931,2,118,1.049244628421344,USD,208500,82,0.0,71,1,0.533157742590082
2024,0.5594128975138931,2,118,-0.760942004646585,USD,100100,82,0.0,71,1,-0.7351583880215801
2024,0.5594128975138931,2,88,-1.7645602394010365,GBP,50000,31,0.0,26,1,-0.3170268064658312
2024,0.5594128975138931,2,88,-2.0150473196226133,GBP,31250,31,0.0,26,1,-0.2776177472689139
2024,0.5594128975138931,2,114,1.9092502705154246,USD,260000,82,100.0,71,1,0.2930013451630273
2024,0.5594128975138931,2,114,0.7403105628147325,USD,190000,82,100.0,71,1,0.7556462457957523
2024,-0.9240163240835538,2,16,1.278022828357051,USD,222200,82,0.0,71,0,-0.7230045532687499
2024,-0.9240163240835538,2,16,-0.16144292598294432,USD,136000,82,0.0,71,0,5.723485984026155
2024,0.5594128975138931,2,11,0.12274301609777537,USD,153018,82,0.0,71,1,4.5575945198240255
2024,0.5594128975138931,2,11,-0.1781420646643828,USD,135000,82,0.0,71,1,-3.14026279288847
2024,0.5594128975138931,2,144,2.62814819075135,USD,303050,82,0.0,71,1,0.21285439667462774
2024,0.5594128975138931,2,144,0.9465449255304974,USD,202350,82,0.0,71,1,0.5910051202275121
2024,0.5594128975138931,2,118,0.45642520523027863,USD,173000,12,100.0,11,1,1.2256398005707299
2024,0.5594128975138931,2,118,-0.6290188090632212,USD,108000,12,100.0,11,1,-0.8893420823886172
2024,-0.9240163240835538,2,11,1.3899070575226886,USD,228900,82,100.0,71,1,-0.6648043975907867
2024,-0.9240163240835538,2,11,0.4798039993842925,USD,174400,82,100.0,71,1,-1.9258203876359843
2024,-2.407445545681001,2,45,-0.027849816531436658,USD,144000,82,100.0,71,1,86.44385656772621
2024,-2.407445545681001,2,45,-1.0798955534620596,USD,81000,82,100.0,71,1,2.2293318441426315
2024,0.5594128975138931,2,45,-0.5956205317003442,USD,110000,82,100.0,71,1,-0.939210231583039
2024,0.5594128975138931,2,45,-0.7626119185147289,USD,100000,82,100.0,71,1,-0.7335485899609485
2024,-0.9240163240835538,2,71,-0.0946463712571905,USD,140000,12,100.0,11,1,9.762828852388298
2024,-0.9240163240835538,2,71,-1.0965946921434981,USD,80000,12,100.0,11,1,0.842623378266944
2024,0.5594128975138931,2,88,1.4132858516767024,USD,230300,82,0.0,71,1,0.39582431031218035
2024,0.5594128975138931,2,88,-0.5171345798975835,USD,114700,82,0.0,71,1,-1.0817549613964756
2024,0.5594128975138931,2,29,0.7403105628147325,USD,190000,82,0.0,71,1,0.7556462457957523
2024,0.5594128975138931,2,29,0.2393364023715787,USD,160000,82,0.0,71,1,2.3373498221360567
2024,0.5594128975138931,2,118,1.665442845766423,USD,245400,82,0.0,71,1,0.33589438324823206
2024,0.5594128975138931,2,118,-0.11134550993862895,USD,139000,82,0.0,71,1,-5.024117252884544
2024,0.5594128975138931,2,45,-0.6234412967436207,USD,108334,82,0.0,71,1,-0.8972984312008799
2024,0.5594128975138931,2,45,-1.4318632994507379,USD,59923,82,0.0,71,1,-0.3906887603924786
2024,0.5594128975138931,2,88,1.7255597450196016,USD,249000,82,0.0,71,1,0.3241921348295816
2024,0.5594128975138931,2,88,1.1744881685321324,USD,216000,82,0.0,71,1,0.47630356141692226
2024,0.5594128975138931,2,56,1.591966635568094,USD,241000,82,100.0,71,1,0.3513973754319709
2024,0.5594128975138931,2,56,0.4397260665488402,USD,172000,82,100.0,71,1,1.2721849807640624
2024,2.04284211911134,2,80,1.8424537157896708,USD,256000,82,0.0,71,1,1.108761702725207
2024,-0.9240163240835538,2,118,1.3014016225110647,USD,223600,82,0.0,71,0,-0.7100162686908728
2024,-0.9240163240835538,2,118,-0.5121248382931519,USD,115000,82,0.0,71,0,1.8042794549141274
2024,-0.9240163240835538,2,56,0.48982348259315556,USD,175000,12,100.0,11,1,-1.8864271659491594
2024,-0.9240163240835538,2,56,-0.7626119185147289,USD,100000,12,100.0,11,1,1.2116468437618677
2024,0.5594128975138931,2,144,1.7556181946461908,USD,250800,82,0.0,71,1,0.3186415470173635
2024,0.5594128975138931,2,144,0.35957020087793556,USD,167200,82,0.0,71,1,1.5557821425357736
2024,0.5594128975138931,2,118,-1.1800903855506903,USD,75000,41,100.0,36,1,-0.4740424160415836
2024,0.5594128975138931,2,118,-1.5140731591794596,USD,55000,41,100.0,36,1,-0.369475473574251
2024,0.5594128975138931,2,45,0.0723450155571941,USD,150000,82,100.0,71,1,7.73257000783469
2024,0.5594128975138931,2,45,-0.42862914488595966,USD,120000,82,100.0,71,1,-1.3051209983929803
2024,-0.9240163240835538,2,31,-0.295036035434452,USD,128000,82,0.0,71,1,3.1318761544599254
2024,-0.9240163240835538,2,31,-0.8962050279662366,USD,92000,82,0.0,71,1,1.031032291997323
2024,0.5594128975138931,2,56,1.4917718034794631,USD,235000,82,100.0,71,1,0.37499897518447395
2024,0.5594128975138931,2,56,1.0742933364435017,USD,210000,82,100.0,71,1,0.520726396168346
2024,0.5594128975138931,2,28,-0.3451334514787674,USD,125000,82,100.0,71,1,-1.6208596851942882
2024,0.5594128975138931,2,28,-0.42862914488595966,USD,120000,82,100.0,71,1,-1.3051209983929803
2024,0.5594128975138931,2,53,0.7336309073421571,USD,189600,82,0.0,71,1,0.7625263493063131
2024,0.5594128975138931,2,53,-0.7442428659651465,USD,101100,82,0.0,71,1,-0.7516536914175685
2024,0.5594128975138931,2,118,2.0829213128023847,USD,270400,82,0.0,71,1,0.2685713061148973
2024,0.5594128975138931,2,118,-0.001131194641135123,USD,145600,82,0.0,71,1,-494.5328391518347
2024,-2.407445545681001,2,88,-0.14474378730150586,USD,137000,82,0.0,71,1,16.63246202523509
2024,-2.407445545681001,2,88,-1.4238978102996918,USD,60400,82,0.0,71,1,1.6907432038077923
2024,-0.9240163240835538,2,118,0.20760803887684562,USD,158100,82,0.0,71,1,-4.450773337499162
2024,-0.9240163240835538,2,118,-0.11969507927934818,USD,138500,82,0.0,71,1,7.719751970146201
2024,0.5594128975138931,2,118,0.7152618547925748,USD,188500,82,0.0,71,1,0.7821092286210654
2024,0.5594128975138931,2,118,0.32450200964691484,USD,165100,82,0.0,71,1,1.723911966285142
2024,0.5594128975138931,2,118,1.74225888370104,USD,250000,82,0.0,71,1,0.3210848300142085
2024,0.5594128975138931,2,118,0.5733191760003479,USD,180000,82,0.0,71,1,0.9757442641575862
2024,0.5594128975138931,2,118,0.2393364023715787,USD,160000,82,0.0,71,1,2.3373498221360567
2024,0.5594128975138931,2,118,-0.2616377580715751,USD,130000,82,0.0,71,1,-2.13811990148936
2024,0.5594128975138931,2,56,-0.5121248382931519,USD,115000,82,100.0,71,1,-1.092336976621455
2024,0.5594128975138931,2,56,-0.7542623491740096,USD,100500,82,100.0,71,1,-0.7416688611416233
2024,0.5594128975138931,2,53,1.6103356881176762,USD,242100,82,0.0,71,1,0.3473889957489495
2024,0.5594128975138931,2,53,-0.4920858718754258,USD,116200,82,0.0,71,1,-1.136819668042637
2024,-0.9240163240835538,2,11,-0.32843431279732893,USD,126000,82,0.0,71,1,2.813397650853089
2024,-0.9240163240835538,2,11,-1.1299929695063748,USD,78000,82,0.0,71,1,0.8177186487161954
2024,0.5594128975138931,2,56,0.6568148694075402,USD,185000,82,0.0,71,1,0.8517055925035535
2024,0.5594128975138931,2,56,0.2393364023715787,USD,160000,82,0.0,71,1,2.3373498221360567
2024,0.5594128975138931,2,45,0.4397260665488402,USD,172000,82,0.0,71,1,1.2721849807640624
2024,0.5594128975138931,2,45,-0.7459127798332904,USD,101000,82,0.0,71,1,-0.7499709250710525
2024,0.5594128975138931,2,66,-0.2616377580715751,USD,130000,82,0.0,71,1,-2.13811990148936
2024,0.5594128975138931,2,66,-0.42862914488595966,USD,120000,82,0.0,71,1,-1.3051209983929803
2024,0.5594128975138931,2,28,-0.1781420646643828,USD,135000,82,100.0,71,1,-3.14026279288847
2024,0.5594128975138931,2,28,-0.7626119185147289,USD,100000,82,100.0,71,1,-0.7335485899609485
2024,0.5594128975138931,2,11,-0.12804464862006742,USD,138000,82,0.0,71,1,-4.368889317458135
2024,0.5594128975138931,2,11,-0.8962050279662366,USD,92000,82,0.0,71,1,-0.6242019181518901
2024,-0.9240163240835538,2,56,-0.011150677849998198,USD,145000,82,0.0,71,1,82.86638144457767
2024,-0.9240163240835538,2,56,-0.8461076119219212,USD,95000,82,0.0,71,1,1.092078963791218
2024,0.5594128975138931,2,29,-0.6791162251075366,USD,105000,82,100.0,71,1,-0.8237366106594071
2024,0.5594128975138931,2,29,-1.0965946921434981,USD,80000,82,100.0,71,1,-0.5101364264497913
2024,0.5594128975138931,2,53,0.48982348259315556,USD,175000,82,0.0,71,1,1.1420703935065075
2024,0.5594128975138931,2,53,-0.5087850105568643,USD,115200,82,0.0,71,1,-1.099507426332424
2024,-0.9240163240835538,2,125,2.0762416573298093,USD,270000,82,0.0,71,1,-0.44504276312031177
2024,-0.9240163240835538,2,125,0.6568148694075402,USD,185000,82,0.0,71,1,-1.40681395492315
2024,0.5594128975138931,2,45,0.322832095778771,USD,165000,82,100.0,71,1,1.7328292472420253
2024,0.5594128975138931,2,88,2.0411734660987886,USD,267900,82,0.0,71,1,0.2740643589606699
2024,0.5594128975138931,2,88,1.4867620618750317,USD,234700,82,0.0,71,1,0.37626255865608305
2024,-0.9240163240835538,2,144,-0.7626119185147289,USD,100000,82,0.0,71,1,1.2116468437618677
2024,-0.9240163240835538,2,144,-1.1800903855506903,USD,75000,82,0.0,71,1,0.7830047048916179
2024,0.5594128975138931,2,16,1.9092502705154246,USD,260000,82,0.0,71,0,0.2930013451630273
2024,0.5594128975138931,2,16,-0.16144292598294432,USD,136000,82,0.0,71,0,-3.4650815085759312
2024,0.5594128975138931,2,53,0.48982348259315556,USD,175000,82,0.0,71,1,1.1420703935065075
2024,0.5594128975138931,2,53,-0.47872656093027505,USD,117000,82,0.0,71,1,-1.1685436806072054
2024,0.5594128975138931,2,53,-0.03558151774094266,USD,143537,12,0.0,11,1,-15.722007745335503
2024,0.5594128975138931,2,53,-0.5581977619152407,USD,112241,12,0.0,11,1,-1.0021768908468625
2024,-2.407445545681001,2,45,0.4063277891859633,USD,170000,82,0.0,71,1,-5.924885301357495
2024,-2.407445545681001,2,45,-0.0946463712571905,USD,140000,82,0.0,71,1,25.43621602923421
2024,0.5594128975138931,2,144,0.9907976430363094,USD,205000,82,0.0,71,1,0.5646086276503107
2024,0.5594128975138931,2,144,0.539920898637471,USD,178000,82,0.0,71,1,1.0361015825199795
2024,0.5594128975138931,2,118,2.5271184017286474,USD,297000,82,0.0,71,1,0.22136394445595936
2024,0.5594128975138931,2,118,0.3779392534275179,USD,168300,82,0.0,71,1,1.4801661707287537
2024,-0.9240163240835538,2,88,-0.5956205317003442,USD,110000,82,0.0,71,1,1.5513506921021067
2024,-0.9240163240835538,2,88,-0.8962050279662366,USD,92000,82,0.0,71,1,1.031032291997323
2024,-2.407445545681001,3,32,0.09338593029580655,USD,151260,82,0.0,71,0,-25.77953164952415
2024,-2.407445545681001,3,32,-1.931551626215421,USD,30000,82,0.0,71,0,1.2463790835340087
2024,-0.9240163240835538,2,28,0.10574329292007101,USD,152000,82,100.0,71,1,-8.738297234435446
2024,-0.9240163240835538,2,28,-0.42862914488595966,USD,120000,82,100.0,71,1,2.1557477719565616
2024,2.04284211911134,2,28,1.5335196501830592,USD,237500,82,0.0,71,1,1.3321264705460292
2024,2.04284211911134,2,28,0.19758855566798253,USD,157500,82,0.0,71,1,10.338868626298504
2024,0.5594128975138931,2,88,0.907301949629117,USD,200000,82,0.0,71,1,0.6165675029603623
2024,0.5594128975138931,2,88,0.45225042055991904,USD,172750,82,0.0,71,1,1.2369538469887968
2024,-2.407445545681001,2,45,-1.564170575223775,GBP,65000,31,0.0,26,1,1.539119571621263
2024,-2.407445545681001,2,45,-1.681064545993844,GBP,56250,31,0.0,26,1,1.4320958415417184
2024,-2.407445545681001,2,45,-0.39523086752308273,USD,122000,82,0.0,71,1,6.091238674672591
2024,-2.407445545681001,2,45,-0.8628067506033597,USD,94000,82,0.0,71,1,2.790248852361757
2024,0.5594128975138931,2,144,1.5752674968866553,USD,240000,82,0.0,71,1,0.35512247832162586
2024,0.5594128975138931,2,144,-0.21154034202725971,USD,133000,82,0.0,71,1,-2.6444738254313944
2024,2.04284211911134,2,80,0.5025482262684117,USD,175762,82,0.0,71,1,4.064967325186132
2024,2.04284211911134,2,80,-0.8084677533339588,USD,97254,82,0.0,71,1,-2.526807174048772
2024,-0.9240163240835538,2,114,-0.011150677849998198,USD,145000,82,100.0,71,1,82.86638144457767
2024,-0.9240163240835538,2,114,-0.9463024440105519,USD,89000,82,100.0,71,1,0.9764492630574358
2024,0.5594128975138931,2,56,1.74225888370104,USD,250000,82,0.0,71,1,0.3210848300142085
2024,0.5594128975138931,2,56,-0.0695976632350328,USD,141500,82,0.0,71,1,-8.037811494112148
2024,0.5594128975138931,2,56,1.0636392859647439,USD,209362,82,100.0,71,1,0.5259423047790995
2024,0.5594128975138931,2,56,0.6076192068520224,USD,182054,82,100.0,71,1,0.9206636182752048
2024,0.5594128975138931,2,145,-0.0946463712571905,USD,140000,82,0.0,71,1,-5.910558324457614
2024,0.5594128975138931,2,145,-1.347081772365075,USD,65000,82,0.0,71,1,-0.41527760896929844
2024,0.5594128975138931,2,29,0.1959186417998387,USD,157400,82,100.0,71,1,2.85533266449152
2024,0.5594128975138931,2,29,-0.7859907126687427,USD,98600,82,100.0,71,1,-0.7117296534134224
2024,0.5594128975138931,2,88,1.3498291246872363,USD,226500,82,100.0,71,1,0.41443238057521725
2024,0.5594128975138931,2,88,-0.5805913068870496,USD,110900,82,100.0,71,1,-0.9635226895030369
2024,-2.407445545681001,2,45,-1.056483361030683,USD,82402,82,0.0,71,1,2.2787349375122647
2024,-2.407445545681001,2,45,-1.622483967499358,USD,48508,82,0.0,71,1,1.4838023634781792
2024,0.5594128975138931,2,56,-0.25328818873085585,USD,130500,82,0.0,71,1,-2.208602384173253
2024,0.5594128975138931,2,56,-0.8294084732404827,USD,96000,82,0.0,71,1,-0.6744721275010344
